light	time_min	strain	activity	error_level	rep
acclimation	2	WT	4092.680291123907	high	11
acclimation	2	disease	1592.680291123907	high	11
acclimation	3	WT	4960.560948737713	high	11
acclimation	3	disease	2460.5609487377133	high	11
acclimation	4	WT	4911.926507929677	high	11
acclimation	4	disease	2411.926507929678	high	11
acclimation	5	WT	4112.044984437765	high	11
acclimation	5	disease	1612.0449844377652	high	11
acclimation	6	WT	3926.877996135734	high	11
acclimation	6	disease	1426.8779961357343	high	11
acclimation	7	WT	3192.5739626285963	high	11
acclimation	7	disease	692.5739626285963	high	11
acclimation	8	WT	3619.0957603253178	high	11
acclimation	8	disease	1119.0957603253178	high	11
acclimation	9	WT	4163.29068068477	high	11
acclimation	9	disease	1663.29068068477	high	11
acclimation	10	WT	3531.585781423138	high	11
acclimation	10	disease	1031.585781423138	high	11
acclimation	11	WT	4039.985277528226	high	11
acclimation	11	disease	1539.9852775282263	high	11
acclimation	12	WT	4512.63243357188	high	11
acclimation	12	disease	2012.6324335718805	high	11
acclimation	13	WT	3111.223303214727	high	11
acclimation	13	disease	611.2233032147269	high	11
acclimation	14	WT	2923.3415817811574	high	11
acclimation	14	disease	423.3415817811575	high	11
acclimation	15	WT	5191.403969219123	high	11
acclimation	15	disease	2691.4039692191222	high	11
acclimation	16	WT	4160.480496194444	high	11
acclimation	16	disease	1660.4804961944437	high	11
acclimation	17	WT	4289.797676267566	high	11
acclimation	17	disease	1789.7976762675664	high	11
acclimation	18	WT	3970.8528513881365	high	11
acclimation	18	disease	1470.8528513881365	high	11
acclimation	19	WT	4145.079131521961	high	11
acclimation	19	disease	1645.0791315219615	high	11
dark	20	WT	5552.885166572891	high	11
dark	20	disease	3052.8851665728907	high	11
dark	21	WT	6033.640605066311	high	11
dark	21	disease	3533.640605066311	high	11
dark	22	WT	5371.8074626291345	high	11
dark	22	disease	2871.807462629135	high	11
dark	23	WT	5137.378780634827	high	11
dark	23	disease	2637.3787806348273	high	11
dark	24	WT	6241.986548357718	high	11
dark	24	disease	3741.9865483577178	high	11
dark	25	WT	5529.303797988301	high	11
dark	25	disease	3029.3037979883006	high	11
dark	26	WT	4858.23234555604	high	11
dark	26	disease	2358.2323455560404	high	11
dark	27	WT	2992.7846148623657	high	11
dark	27	disease	492.78461486236574	high	11
dark	28	WT	3337.4037843130445	high	11
dark	28	disease	837.4037843130443	high	11
dark	29	WT	1906.5422536167837	high	11
dark	29	disease	-593.4577463832163	high	11
light	30	WT	0	high	11
light	30	disease	0	high	11
light	31	WT	0	high	11
light	31	disease	0	high	11
light	32	WT	0	high	11
light	32	disease	0	high	11
light	33	WT	0	high	11
light	33	disease	0	high	11
light	34	WT	0	high	11
light	34	disease	0	high	11
light	35	WT	0	high	11
light	35	disease	0	high	11
light	36	WT	0	high	11
light	36	disease	0	high	11
light	37	WT	0	high	11
light	37	disease	0	high	11
light	38	WT	0	high	11
light	38	disease	0	high	11
light	39	WT	0	high	11
light	39	disease	0	high	11
dark	40	WT	6580.042692487009	high	11
dark	40	disease	4080.0426924870094	high	11
dark	41	WT	4596.623082948345	high	11
dark	41	disease	2096.6230829483447	high	11
dark	42	WT	5786.978469122483	high	11
dark	42	disease	3286.978469122483	high	11
dark	43	WT	5728.549771652851	high	11
dark	43	disease	3228.5497716528503	high	11
dark	44	WT	6121.215227964554	high	11
dark	44	disease	3621.2152279645543	high	11
dark	45	WT	5010.572958344608	high	11
dark	45	disease	2510.572958344608	high	11
dark	46	WT	5398.537976365448	high	11
dark	46	disease	2898.5379763654482	high	11
dark	47	WT	2609.443870525677	high	11
dark	47	disease	109.44387052567697	high	11
dark	48	WT	1818.4976746127577	high	11
dark	48	disease	-681.5023253872423	high	11
dark	49	WT	3370.3371481930544	high	11
dark	49	disease	870.3371481930546	high	11
light	50	WT	0	high	11
light	50	disease	0	high	11
light	51	WT	0	high	11
light	51	disease	0	high	11
light	52	WT	0	high	11
light	52	disease	0	high	11
light	53	WT	0	high	11
light	53	disease	0	high	11
light	54	WT	0	high	11
light	54	disease	0	high	11
light	55	WT	0	high	11
light	55	disease	0	high	11
light	56	WT	0	high	11
light	56	disease	0	high	11
light	57	WT	0	high	11
light	57	disease	0	high	11
light	58	WT	0	high	11
light	58	disease	0	high	11
light	59	WT	0	high	11
light	59	disease	0	high	11
dark	60	WT	6350.276554456344	high	11
dark	60	disease	3850.2765544563435	high	11
dark	61	WT	6184.901756608337	high	11
dark	61	disease	3684.9017566083367	high	11
dark	62	WT	5867.765700944524	high	11
dark	62	disease	3367.765700944524	high	11
dark	63	WT	5613.454240651259	high	11
dark	63	disease	3113.4542406512587	high	11
dark	64	WT	5797.257531467317	high	11
dark	64	disease	3297.2575314673168	high	11
dark	65	WT	3401.6130584378407	high	11
dark	65	disease	901.6130584378404	high	11
dark	66	WT	4123.119725954402	high	11
dark	66	disease	1623.1197259544026	high	11
dark	67	WT	3485.6937135717853	high	11
dark	67	disease	985.6937135717851	high	11
dark	68	WT	1451.9341397661206	high	11
dark	68	disease	-1048.0658602338794	high	11
dark	69	WT	3718.3525681149413	high	11
dark	69	disease	1218.352568114941	high	11
light	70	WT	0	high	11
light	70	disease	0	high	11
light	71	WT	0	high	11
light	71	disease	0	high	11
light	72	WT	0	high	11
light	72	disease	0	high	11
light	73	WT	0	high	11
light	73	disease	0	high	11
light	74	WT	0	high	11
light	74	disease	0	high	11
light	75	WT	0	high	11
light	75	disease	0	high	11
light	76	WT	0	high	11
light	76	disease	0	high	11
light	77	WT	0	high	11
light	77	disease	0	high	11
light	78	WT	0	high	11
light	78	disease	0	high	11
light	79	WT	0	high	11
light	79	disease	0	high	11
dark	80	WT	7035.514183763464	high	11
dark	80	disease	4535.514183763464	high	11
dark	81	WT	4515.448418167904	high	11
dark	81	disease	2015.4484181679036	high	11
dark	82	WT	5373.94396076259	high	11
dark	82	disease	2873.94396076259	high	11
dark	83	WT	4207.989406915735	high	11
dark	83	disease	1707.9894069157353	high	11
dark	84	WT	4660.883811499492	high	11
dark	84	disease	2160.8838114994924	high	11
dark	85	WT	2626.0553509683477	high	11
dark	85	disease	126.05535096834774	high	11
dark	86	WT	3863.8333289189377	high	11
dark	86	disease	1363.8333289189375	high	11
dark	87	WT	2609.236890358841	high	11
dark	87	disease	109.23689035884097	high	11
dark	88	WT	2915.7825541316697	high	11
dark	88	disease	415.7825541316697	high	11
dark	89	WT	218.1419517830734	high	11
dark	89	disease	-2281.8580482169264	high	11
acclimation	0	WT	5082.920034946321	low	12
acclimation	0	disease	2582.920034946321	low	12
acclimation	1	WT	4792.874867418585	low	12
acclimation	1	disease	2292.874867418586	low	12
acclimation	2	WT	3970.3747769721494	low	12
acclimation	2	disease	1470.3747769721497	low	12
acclimation	3	WT	4896.606393129327	low	12
acclimation	3	disease	2396.6063931293274	low	12
acclimation	4	WT	3747.567997836927	low	12
acclimation	4	disease	1247.5679978369271	low	12
acclimation	5	WT	3680.193194881008	low	12
acclimation	5	disease	1180.1931948810081	low	12
acclimation	6	WT	4706.804851269897	low	12
acclimation	6	disease	2206.804851269897	low	12
acclimation	7	WT	3150.344845362912	low	12
acclimation	7	disease	650.3448453629121	low	12
acclimation	8	WT	4383.17615689315	low	12
acclimation	8	disease	1883.1761568931502	low	12
acclimation	9	WT	4591.385421596042	low	12
acclimation	9	disease	2091.3854215960414	low	12
acclimation	10	WT	3849.409621246118	low	12
acclimation	10	disease	1349.4096212461181	low	12
acclimation	11	WT	4494.2896408209	low	12
acclimation	11	disease	1994.2896408208996	low	12
acclimation	12	WT	4851.285066526126	low	12
acclimation	12	disease	2351.2850665261253	low	12
acclimation	13	WT	3449.8260445898877	low	12
acclimation	13	disease	949.8260445898877	low	12
acclimation	14	WT	4116.276748480233	low	12
acclimation	14	disease	1616.276748480234	low	12
acclimation	15	WT	4893.739615394713	low	12
acclimation	15	disease	2393.7396153947134	low	12
acclimation	16	WT	4976.10204426776	low	12
acclimation	16	disease	2476.10204426776	low	12
acclimation	17	WT	3347.165182254308	low	12
acclimation	17	disease	847.1651822543083	low	12
acclimation	18	WT	4109.216945116262	low	12
acclimation	18	disease	1609.2169451162615	low	12
acclimation	19	WT	3944.978869708777	low	12
acclimation	19	disease	1444.9788697087768	low	12
dark	20	WT	6728.937205347146	low	12
dark	20	disease	4228.937205347146	low	12
dark	21	WT	5929.148282808294	low	12
dark	21	disease	3429.1482828082944	low	12
dark	22	WT	6005.202386544603	low	12
dark	22	disease	3505.2023865446026	low	12
dark	23	WT	4684.462347403238	low	12
dark	23	disease	2184.4623474032383	low	12
dark	24	WT	4482.029108769368	low	12
dark	24	disease	1982.0291087693677	low	12
dark	25	WT	4935.138926432696	low	12
dark	25	disease	2435.138926432696	low	12
dark	26	WT	4649.177838593347	low	12
dark	26	disease	2149.1778385933467	low	12
dark	27	WT	4413.8296095887845	low	12
dark	27	disease	1913.8296095887843	low	12
dark	28	WT	3009.492443827474	low	12
dark	28	disease	509.49244382747383	low	12
dark	29	WT	1940.616784778271	low	12
dark	29	disease	-559.383215221729	low	12
light	30	WT	0	low	12
light	30	disease	0	low	12
light	31	WT	0	low	12
light	31	disease	0	low	12
light	32	WT	0	low	12
light	32	disease	0	low	12
light	33	WT	0	low	12
light	33	disease	0	low	12
light	34	WT	0	low	12
light	34	disease	0	low	12
light	35	WT	0	low	12
light	35	disease	0	low	12
light	36	WT	0	low	12
light	36	disease	0	low	12
light	37	WT	0	low	12
light	37	disease	0	low	12
light	38	WT	0	low	12
light	38	disease	0	low	12
light	39	WT	0	low	12
light	39	disease	0	low	12
dark	40	WT	6380.179572033692	low	12
dark	40	disease	3880.179572033692	low	12
dark	41	WT	6170.277153944239	low	12
dark	41	disease	3670.277153944239	low	12
dark	42	WT	5597.515486678345	low	12
dark	42	disease	3097.515486678345	low	12
dark	43	WT	5198.00659154461	low	12
dark	43	disease	2698.0065915446103	low	12
dark	44	WT	6024.385903169026	low	12
dark	44	disease	3524.3859031690263	low	12
dark	45	WT	5151.870275445734	low	12
dark	45	disease	2651.870275445734	low	12
dark	46	WT	4923.543272546488	low	12
dark	46	disease	2423.5432725464884	low	12
dark	47	WT	3364.9635661325633	low	12
dark	47	disease	864.9635661325631	low	12
dark	48	WT	2299.722115267795	low	12
dark	48	disease	-200.27788473220517	low	12
dark	49	WT	1772.192518032065	low	12
dark	49	disease	-727.807481967935	low	12
light	50	WT	0	low	12
light	50	disease	0	low	12
light	51	WT	0	low	12
light	51	disease	0	low	12
light	52	WT	0	low	12
light	52	disease	0	low	12
light	53	WT	0	low	12
light	53	disease	0	low	12
light	54	WT	0	low	12
light	54	disease	0	low	12
light	55	WT	0	low	12
light	55	disease	0	low	12
light	56	WT	0	low	12
light	56	disease	0	low	12
light	57	WT	0	low	12
light	57	disease	0	low	12
light	58	WT	0	low	12
light	58	disease	0	low	12
light	59	WT	0	low	12
light	59	disease	0	low	12
dark	60	WT	6738.303595517106	low	12
dark	60	disease	4238.303595517106	low	12
dark	61	WT	5943.22640089613	low	12
dark	61	disease	3443.2264008961306	low	12
dark	62	WT	5470.98936759556	low	12
dark	62	disease	2970.9893675955595	low	12
dark	63	WT	5560.770617964387	low	12
dark	63	disease	3060.770617964388	low	12
dark	64	WT	5148.060062951958	low	12
dark	64	disease	2648.060062951958	low	12
dark	65	WT	4632.184185975811	low	12
dark	65	disease	2132.1841859758106	low	12
dark	66	WT	3704.2769026126703	low	12
dark	66	disease	1204.27690261267	low	12
dark	67	WT	2795.2028067604247	low	12
dark	67	disease	295.20280676042466	low	12
dark	68	WT	2136.111564033174	low	12
dark	68	disease	-363.8884359668258	low	12
dark	69	WT	3362.797488250965	low	12
dark	69	disease	862.7974882509652	low	12
light	70	WT	0	low	12
light	70	disease	0	low	12
light	71	WT	0	low	12
light	71	disease	0	low	12
light	72	WT	0	low	12
light	72	disease	0	low	12
light	73	WT	0	low	12
light	73	disease	0	low	12
light	74	WT	0	low	12
light	74	disease	0	low	12
light	75	WT	0	low	12
light	75	disease	0	low	12
light	76	WT	0	low	12
light	76	disease	0	low	12
light	77	WT	0	low	12
light	77	disease	0	low	12
light	78	WT	0	low	12
light	78	disease	0	low	12
light	79	WT	0	low	12
light	79	disease	0	low	12
dark	80	WT	5931.38527373579	low	12
dark	80	disease	3431.3852737357897	low	12
dark	81	WT	5454.582087162206	low	12
dark	81	disease	2954.582087162206	low	12
dark	82	WT	5339.97377106791	low	12
dark	82	disease	2839.9737710679096	low	12
dark	83	WT	4942.428078656066	low	12
dark	83	disease	2442.4280786560657	low	12
dark	84	WT	4934.591857047149	low	12
dark	84	disease	2434.5918570471486	low	12
dark	85	WT	3421.1559055052776	low	12
dark	85	disease	921.1559055052774	low	12
dark	86	WT	3193.448787425138	low	12
dark	86	disease	693.4487874251381	low	12
dark	87	WT	2432.86703139067	low	12
dark	87	disease	-67.13296860932991	low	12
dark	88	WT	2847.118348618039	low	12
dark	88	disease	347.11834861803885	low	12
dark	89	WT	1608.4473990968502	low	12
dark	89	disease	-891.5526009031498	low	12
acclimation	0	WT	5715.327083512985	moderate	12
acclimation	0	disease	3215.3270835129856	moderate	12
acclimation	1	WT	5095.85902928699	moderate	12
acclimation	1	disease	2595.8590292869903	moderate	12
acclimation	2	WT	2837.7053460436678	moderate	12
acclimation	2	disease	337.70534604366776	moderate	12
acclimation	3	WT	5085.749416524262	moderate	12
acclimation	3	disease	2585.749416524262	moderate	12
acclimation	4	WT	4711.174660853889	moderate	12
acclimation	4	disease	2211.174660853889	moderate	12
acclimation	5	WT	3723.2004859286335	moderate	12
acclimation	5	disease	1223.2004859286337	moderate	12
acclimation	6	WT	4938.213242952281	moderate	12
acclimation	6	disease	2438.2132429522803	moderate	12
acclimation	7	WT	3289.6069859379245	moderate	12
acclimation	7	disease	789.6069859379247	moderate	12
acclimation	8	WT	3649.751830804391	moderate	12
acclimation	8	disease	1149.7518308043911	moderate	12
acclimation	9	WT	4888.234733253439	moderate	12
acclimation	9	disease	2388.2347332534396	moderate	12
acclimation	10	WT	3992.308894893837	moderate	12
acclimation	10	disease	1492.3088948938369	moderate	12
acclimation	11	WT	3371.5904909564542	moderate	12
acclimation	11	disease	871.5904909564542	moderate	12
acclimation	12	WT	5147.924805807415	moderate	12
acclimation	12	disease	2647.9248058074154	moderate	12
acclimation	13	WT	4331.48691954594	moderate	12
acclimation	13	disease	1831.4869195459398	moderate	12
acclimation	14	WT	4361.622839105689	moderate	12
acclimation	14	disease	1861.6228391056893	moderate	12
acclimation	15	WT	5734.929869483504	moderate	12
acclimation	15	disease	3234.929869483504	moderate	12
acclimation	16	WT	4880.935224934192	moderate	12
acclimation	16	disease	2380.9352249341914	moderate	12
acclimation	17	WT	3070.2895496343826	moderate	12
acclimation	17	disease	570.2895496343828	moderate	12
acclimation	18	WT	3739.1184719962657	moderate	12
acclimation	18	disease	1239.1184719962657	moderate	12
acclimation	19	WT	4071.5915652312724	moderate	12
acclimation	19	disease	1571.5915652312724	moderate	12
dark	20	WT	6081.415433457414	moderate	12
dark	20	disease	3581.415433457414	moderate	12
dark	21	WT	5048.237222244997	moderate	12
dark	21	disease	2548.237222244997	moderate	12
dark	22	WT	5149.513052144356	moderate	12
dark	22	disease	2649.513052144356	moderate	12
dark	23	WT	4811.689856304087	moderate	12
dark	23	disease	2311.689856304087	moderate	12
dark	24	WT	5172.151001487627	moderate	12
dark	24	disease	2672.151001487627	moderate	12
dark	25	WT	5826.637997963665	moderate	12
dark	25	disease	3326.637997963665	moderate	12
dark	26	WT	3791.1728803810474	moderate	12
dark	26	disease	1291.1728803810477	moderate	12
dark	27	WT	5591.268056264679	moderate	12
dark	27	disease	3091.2680562646788	moderate	12
dark	28	WT	2836.592194626173	moderate	12
dark	28	disease	336.59219462617295	moderate	12
dark	29	WT	2136.95270430752	moderate	12
dark	29	disease	-363.04729569248013	moderate	12
light	30	WT	0	moderate	12
light	30	disease	0	moderate	12
light	31	WT	0	moderate	12
light	31	disease	0	moderate	12
light	32	WT	0	moderate	12
light	32	disease	0	moderate	12
light	33	WT	0	moderate	12
light	33	disease	0	moderate	12
light	34	WT	0	moderate	12
light	34	disease	0	moderate	12
light	35	WT	0	moderate	12
light	35	disease	0	moderate	12
light	36	WT	0	moderate	12
light	36	disease	0	moderate	12
light	37	WT	0	moderate	12
light	37	disease	0	moderate	12
light	38	WT	0	moderate	12
light	38	disease	0	moderate	12
light	39	WT	0	moderate	12
light	39	disease	0	moderate	12
dark	40	WT	7297.824592759952	moderate	12
dark	40	disease	4797.824592759952	moderate	12
dark	41	WT	6145.990960389233	moderate	12
dark	41	disease	3645.990960389233	moderate	12
dark	42	WT	5074.45819036898	moderate	12
dark	42	disease	2574.4581903689796	moderate	12
dark	43	WT	5690.0592490712725	moderate	12
dark	43	disease	3190.0592490712725	moderate	12
dark	44	WT	4976.728226454987	moderate	12
dark	44	disease	2476.7282264549867	moderate	12
dark	45	WT	5556.697878471125	moderate	12
dark	45	disease	3056.6978784711246	moderate	12
dark	46	WT	5017.113312292044	moderate	12
dark	46	disease	2517.1133122920437	moderate	12
dark	47	WT	4499.225555199979	moderate	12
dark	47	disease	1999.2255551999785	moderate	12
dark	48	WT	2173.2334569251575	moderate	12
dark	48	disease	-326.7665430748426	moderate	12
dark	49	WT	2514.345966439173	moderate	12
dark	49	disease	14.345966439172855	moderate	12
light	50	WT	0	moderate	12
light	50	disease	0	moderate	12
light	51	WT	0	moderate	12
light	51	disease	0	moderate	12
light	52	WT	0	moderate	12
light	52	disease	0	moderate	12
light	53	WT	0	moderate	12
light	53	disease	0	moderate	12
light	54	WT	0	moderate	12
light	54	disease	0	moderate	12
light	55	WT	0	moderate	12
light	55	disease	0	moderate	12
light	56	WT	0	moderate	12
light	56	disease	0	moderate	12
light	57	WT	0	moderate	12
light	57	disease	0	moderate	12
light	58	WT	0	moderate	12
light	58	disease	0	moderate	12
light	59	WT	0	moderate	12
light	59	disease	0	moderate	12
dark	60	WT	6823.0088124980875	moderate	12
dark	60	disease	4323.0088124980875	moderate	12
